drug,correlation,p_value,n,significance
BRD:BRD-K00004572-001-01-9,0.0307700186441524,0.3624718314775362,878,NS
BRD:BRD-K00004657-001-01-9,0.030799346925371483,0.36338869337326274,873,NS
BRD:BRD-K60918217-001-03-8,0.030811455030770457,0.48240583453923636,522,NS
BRD:BRD-K91106808-001-03-9,0.030837204389835428,0.36279894185072237,873,NS
BRD:BRD-K36055864-001-19-2,0.030840799695845855,0.47000807260812344,551,NS
BRD:BRD-K92150287-066-01-2,0.030849193241272124,0.47151097901474875,547,NS
BRD:BRD-A19102171-066-01-4,0.030853708008468404,0.46941758478302337,552,NS
BRD:BRD-A14208071-004-19-8,0.03086383761027773,0.4704872445063537,549,NS
BRD:BRD-A80908310-003-13-8,0.030886924958573345,0.4693439219482634,551,NS
BRD:BRD-K00091108-001-01-9,0.030897886906678437,0.3660239913424258,858,NS
BRD:BRD-K18772613-303-02-4,0.03090894744015552,0.4690270062056824,551,NS
BRD:BRD-K18749874-003-08-9,0.03091023931063991,0.47556478129245644,535,NS
BRD:BRD-K09471561-001-18-2,0.03098948439563309,0.4756809350093615,532,NS
BRD:BRD-A30815329-001-10-5,0.03100983671847974,0.46920449552586085,547,NS
BRD:BRD-K59745944-001-02-0,0.031010936514079063,0.4691887263807565,547,NS
BRD:BRD-K00010387-001-01-9,0.031040288245969872,0.35826932993984695,878,NS
BRD:BRD-K61524559-001-04-7,0.031126702181896032,0.3569321356946732,878,NS
BRD:BRD-K08902330-001-01-3,0.03115658555480722,0.5008820244078231,469,NS
BRD:BRD-K63806092-236-06-9,0.031175050725858,0.3561853474097467,878,NS
BRD:BRD-K77554836-001-14-0,0.03117595804797079,0.4701174777169223,539,NS
BRD:BRD-K24434292-001-01-3,0.031194157274287232,0.3564405053327043,876,NS
BRD:BRD-K62814476-001-03-3,0.03119819504479027,0.4665080327537074,547,NS
BRD:BRD-A02710418-003-11-8,0.03120589361398552,0.466398005843497,547,NS
BRD:BRD-K12219985-001-26-1,0.031225789216259403,0.47232090598973886,532,NS
BRD:BRD-K00003199-001-01-9,0.03126210292639092,0.35484322633394866,878,NS
BRD:BRD-K68408467-065-01-8,0.031277016993895394,0.4637477922197865,551,NS
BRD:BRD-K32143970-001-02-9,0.031278647408104925,0.35513873676689917,876,NS
BRD:BRD-K88807631-001-01-3,0.03128589756419931,0.4640286231077451,550,NS
BRD:BRD-K08525451-003-05-2,0.031319099241009056,0.46478174602811567,547,NS
BRD:BRD-K22009844-001-12-5,0.031336554329567855,0.46127026354354556,555,NS
BRD:BRD-K62685538-001-01-7,0.031379912586064776,0.4647367028859832,545,NS
BRD:BRD-K94780074-001-06-7,0.03138084624155188,0.47434606718508976,522,NS
BRD:BRD-K81092066-311-01-6,0.03139382597693803,0.46701893144872814,539,NS
BRD:BRD-A18396475-001-15-3,0.03144277143768666,0.4734739816800437,522,NS
BRD:BRD-A37390343-003-03-5,0.03145365073245237,0.46081787909595673,552,NS
BRD:BRD-K87199310-001-01-4,0.031476705786010334,0.4964906331858305,469,NS
BRD:BRD-K58319700-001-01-1,0.03148952351671647,0.4958539945272819,470,NS
BRD:BRD-K10115470-001-01-8,0.031534831601580125,0.4952338788215377,470,NS
BRD:BRD-A23359898-003-10-0,0.0315349024052567,0.46006869904639086,551,NS
BRD:BRD-K37723606-001-01-5,0.03156574673408364,0.46127109198253197,547,NS
BRD:BRD-K28456624-001-01-1,0.0315676530464558,0.4612440161733381,547,NS
BRD:BRD-K56575995-001-03-0,0.03157467528797856,0.35005047731141764,878,NS
BRD:BRD-K66401437-001-03-3,0.03158730576109059,0.4945161999525657,470,NS
BRD:BRD-K12568846-001-14-6,0.03159122034014899,0.45763471866265676,555,NS
BRD:BRD-K00004674-001-01-9,0.03161078443191403,0.3508791998140713,873,NS
BRD:BRD-K47458712-001-20-7,0.031611577949410406,0.4941844215486782,470,NS
BRD:BRD-K30177383-001-02-9,0.03171393315139898,0.3484796956919998,876,NS
BRD:BRD-K19426040-001-01-1,0.03178752019653894,0.49224655827665287,469,NS
BRD:BRD-K83144676-001-09-5,0.0318526155398631,0.46262834505523126,534,NS
BRD:BRD-K30685142-001-15-4,0.03187266302600107,0.4569233100749915,547,NS
BRD:BRD-K60212747-236-01-1,0.03188594998713618,0.4672584839669303,522,NS
BRD:BRD-K27811785-001-02-9,0.03190855859560297,0.3449764775218057,878,NS
BRD:BRD-K85333151-003-13-4,0.03191039576235721,0.4626604520261845,532,NS
BRD:BRD-K56195681-001-01-0,0.031924363914079,0.4529031587561796,555,NS
BRD:BRD-K78973789-001-02-9,0.031994937072384315,0.34367145259896925,878,NS
BRD:BRD-K25991633-001-01-9,0.03201476073845205,0.45574757705121494,545,NS
BRD:BRD-K27625831-001-02-9,0.0320467650198028,0.45948199765009706,535,NS
BRD:BRD-K13238618-001-05-9,0.03206035738111805,0.452623003466687,551,NS
BRD:BRD-K22356203-001-01-8,0.03212884078530911,0.4500127195312816,555,NS
BRD:BRD-K44824027-001-02-1,0.03213094409732933,0.4516279878533351,551,NS
BRD:BRD-K25224017-001-25-0,0.03214812516377789,0.45304073850490306,547,NS
BRD:BRD-U08520523-000-01-0,0.032150329745963935,0.4661653978546354,516,NS
BRD:BRD-K70463136-001-01-5,0.032179039119109736,0.4501265536204796,553,NS
BRD:BRD-K00003156-066-01-9,0.03223272609754674,0.340095166725885,878,NS
BRD:BRD-K66998413-300-01-6,0.03230841350879459,0.4851776351038375,469,NS
BRD:BRD-K19416115-001-05-3,0.032322036368945706,0.45690512744337664,532,NS
BRD:BRD-K90948141-001-01-4,0.03234781568481548,0.4745225742257927,491,NS
BRD:BRD-K12769093-003-01-3,0.03235891932031458,0.4500822350730827,547,NS
BRD:BRD-K21038058-001-01-9,0.0323869009934549,0.4836491999119531,470,NS
BRD:BRD-K40578143-001-02-6,0.032386904308813635,0.4501067948015297,546,NS
BRD:BRD-K96263742-001-14-8,0.03249536729433712,0.44817301849907654,547,NS
BRD:BRD-K31866293-001-01-6,0.032496933351506066,0.44648869996012785,551,NS
BRD:BRD-K01292611-003-13-7,0.03251923598769174,0.33581788210528285,878,NS
BRD:BRD-K00003178-003-01-9,0.032547727410554554,0.3353944337102264,878,NS
BRD:BRD-K53857191-001-22-7,0.032553878096838434,0.4536813881206209,532,NS
BRD:BRD-A99633051-001-07-0,0.03255597081841854,0.44566280570460304,551,NS
BRD:BRD-K00069020-001-02-9,0.032583265398552226,0.3404487781576747,858,NS
BRD:BRD-K41895652-001-02-9,0.03258902101319433,0.33533399052917207,876,NS
BRD:BRD-K96862998-001-15-5,0.03260251394942198,0.4433571905697068,555,NS
BRD:BRD-K55748775-001-02-2,0.03260693620925291,0.4432953193351392,555,NS
BRD:BRD-K41592905-001-01-6,0.032615067056819234,0.4515553854582629,535,NS
BRD:BRD-K93900986-001-15-0,0.03262656875552996,0.45182097072267424,534,NS
BRD:BRD-K65170927-001-01-6,0.03263781123579318,0.449544912589692,539,NS
BRD:BRD-K54824716-001-04-0,0.03265080378471052,0.4443379754641362,551,NS
BRD:BRD-K99107520-001-24-1,0.03266603736330909,0.4445409795921481,550,NS
BRD:BRD-K67601717-037-02-4,0.03272485797606228,0.44497229311135045,547,NS
BRD:BRD-K34445261-001-02-2,0.032757534390423185,0.4495804271950592,535,NS
BRD:BRD-K00074831-001-02-9,0.032768539051794256,0.3377087378386796,858,NS
BRD:BRD-K00003366-001-01-9,0.03279920941926902,0.33305627187547693,873,NS
BRD:BRD-K76568384-001-02-2,0.0328864570075531,0.4418897184838438,549,NS
BRD:BRD-K03549949-001-01-0,0.03292646203068767,0.4388379171443657,555,NS
BRD:BRD-K75282704-001-02-4,0.03294509463442253,0.4406580539997471,550,NS
BRD:BRD-K00003313-001-01-9,0.03294575631115822,0.32951472467989923,878,NS
BRD:BRD-K34672903-001-01-7,0.03297722985846945,0.439378310994938,552,NS
BRD:BRD-K45152786-001-09-9,0.03297772273021338,0.3290454238420767,878,NS
BRD:BRD-A95755460-001-01-3,0.03299119930258625,0.44211406166667655,545,NS
BRD:BRD-K90472149-066-01-0,0.03300480155896798,0.47534083727984827,470,NS
BRD:BRD-K52284881-236-02-4,0.03301392366017948,0.4392859118820398,551,NS
BRD:BRD-K49055432-001-04-2,0.033045702029368094,0.438845352362227,551,NS
BRD:BRD-K60302405-001-04-5,0.033051584128873275,0.3279627152458914,878,NS
BRD:BRD-K69857269-001-03-9,0.03312255560723037,0.32692454533919496,878,NS
BRD:BRD-K06234293-001-04-2,0.03312878432953986,0.44021191825559414,545,NS
BRD:BRD-K92049597-001-20-8,0.03317906574456181,0.4365815905066869,552,NS
BRD:BRD-K53083666-001-01-0,0.033188434245852494,0.4449236952617419,532,NS
BRD:BRD-K00004604-001-01-9,0.03321439704764442,0.32696964610617074,873,NS
BRD:BRD-K00003315-001-01-9,0.033215884076396404,0.325562584596513,878,NS
BRD:BRD-A09349126-001-10-7,0.03326560725446491,0.44429584161218294,531,NS
BRD:BRD-K57243773-001-01-6,0.0332657453915791,0.32538971035794345,876,NS
BRD:BRD-A68493689-001-01-9,0.03328267430403834,0.4372468263857222,547,NS
BRD:BRD-K29173907-001-09-2,0.033303525837436426,0.43444449132616225,553,NS
BRD:BRD-K00004733-001-01-9,0.03336272472165655,0.324812766757913,873,NS
BRD:BRD-K88789588-001-14-9,0.03340165512192527,0.4343472720164136,550,NS
BRD:BRD-K61721596-001-01-0,0.03343893982688615,0.32232243373615344,878,NS
BRD:BRD-K35698076-001-01-2,0.033445435882733195,0.4337448629988438,550,NS
BRD:BRD-K76609936-001-08-4,0.033476771107133374,0.4392557083768236,536,NS
BRD:BRD-K53600683-051-01-5,0.03350735143903737,0.4686414704870942,470,NS
BRD:BRD-K43797669-001-30-4,0.03351420142059832,0.4307063493624656,555,NS
BRD:BRD-A79981887-003-16-4,0.03355954713251547,0.43008262041828765,555,NS
BRD:BRD-K61936403-001-01-7,0.033572873702846076,0.43325835927064116,547,NS
BRD:BRD-K56077740-001-09-2,0.03361773845632245,0.42928296725280574,555,NS
BRD:BRD-K59998349-003-01-4,0.0336333863114759,0.43327588567075875,545,NS
BRD:BRD-K00003499-001-01-9,0.03363396512339573,0.3195067290640013,878,NS
BRD:BRD-K21528677-001-02-8,0.03366203885502337,0.442807383709961,522,NS
BRD:BRD-K00091071-001-01-9,0.03369585724444635,0.32420777423681907,858,NS
BRD:BRD-K29660062-300-01-2,0.03369703217001053,0.4792946018827209,443,NS
BRD:BRD-K19706299-236-02-9,0.03371934961200698,0.3196648941172267,873,NS
BRD:BRD-K68470841-001-01-0,0.03381318101186708,0.4645901671311447,470,NS
BRD:BRD-K14571191-001-01-6,0.033913259492728526,0.4337407896253696,535,NS
BRD:BRD-K00003340-300-01-9,0.03396956819954392,0.31469913757506296,878,NS
BRD:BRD-K59506194-015-04-9,0.034011483431223594,0.4247349461133073,553,NS
BRD:BRD-K01674964-300-06-3,0.03401799764174494,0.42718159303269004,547,NS
BRD:BRD-K15382985-001-01-7,0.03403624257219171,0.3143030603340206,876,NS
BRD:BRD-K87948281-001-01-9,0.034059488340090996,0.4317598557236621,535,NS
BRD:BRD-K42748308-300-02-0,0.03407276746259118,0.42643732055531797,547,NS
BRD:BRD-K21528677-001-03-6,0.03407557094820991,0.42724997476303983,545,NS
BRD:BRD-A13964793-001-02-6,0.034107340399923185,0.4246961365204773,550,NS
BRD:BRD-K10415035-001-04-4,0.03413048691228306,0.4307999402715228,535,NS
BRD:BRD-K77634909-001-03-5,0.034159020967984906,0.42357140200674753,551,NS
BRD:BRD-K15086322-050-01-3,0.03417695476570027,0.4250235927043086,547,NS
BRD:BRD-K52394958-001-02-7,0.03423702579126217,0.4250619283212546,545,NS
BRD:BRD-K55160477-001-04-7,0.03426557510466167,0.42724860226361866,539,NS
BRD:BRD-K56509348-003-04-9,0.034270558544406186,0.31098125990029407,876,NS
BRD:BRD-K94534639-001-02-5,0.034270969408491156,0.42036571335453354,555,NS
BRD:BRD-K44091963-001-04-9,0.03428643111765478,0.31020379942377746,878,NS
BRD:BRD-K72868067-001-02-4,0.03430636876215597,0.4580980527114768,470,NS
BRD:BRD-K00010386-001-01-9,0.03433956664616744,0.30945412944358297,878,NS
BRD:BRD-K52959329-238-01-9,0.03441044607966666,0.41847587184637147,555,NS
BRD:BRD-K31682896-001-24-0,0.034469920110930495,0.4197863995650533,550,NS
BRD:BRD-K00085355-001-01-9,0.03449569002628469,0.3131317234945268,857,NS
BRD:BRD-K13106865-001-02-9,0.03451360379518328,0.3075602269370788,876,NS
BRD:BRD-K18895904-001-16-1,0.03452676308599126,0.42029702600458124,547,NS
BRD:BRD-K60130390-001-02-1,0.034542183740402174,0.42569312864795855,534,NS
BRD:BRD-K50498985-001-03-3,0.03455297218486969,0.4212276125222092,544,NS
BRD:BRD-K63712959-001-01-8,0.0345996756112492,0.41803748000414465,550,NS
BRD:BRD-A43671941-003-11-9,0.034615180448053486,0.41740392171314505,551,NS
BRD:BRD-K23533833-001-01-9,0.03461520346306337,0.45405865301880866,470,NS
BRD:BRD-K19672466-001-02-3,0.03466307644683356,0.4150655795455527,555,NS
BRD:BRD-A18992208-003-02-7,0.03466924539332112,0.4235561517446128,535,NS
BRD:BRD-K68264559-045-02-4,0.03469180574559615,0.41807772341064264,547,NS
BRD:BRD-A85651701-001-19-7,0.03471307881417283,0.4432745866114592,490,NS
BRD:BRD-K13888115-003-02-2,0.03472252670267055,0.41766538463886715,547,NS
BRD:BRD-A85876464-001-01-5,0.03475685643308945,0.41380381117440296,555,NS
BRD:BRD-K67080878-001-15-4,0.034769677675869096,0.4157525825707335,550,NS
BRD:BRD-K00003238-001-01-9,0.03479966677977839,0.30301275020717416,878,NS
BRD:BRD-K26712974-001-01-5,0.034813924643288585,0.41303709286538476,555,NS
BRD:BRD-K77947974-001-16-3,0.03484061307138909,0.4178001809267515,543,NS
BRD:BRD-K98736329-300-01-5,0.03484832093914343,0.4515074534039885,469,NS
BRD:BRD-K70642949-001-03-7,0.03486349324045424,0.30212626285990357,878,NS
BRD:BRD-A72767275-003-01-6,0.034873345339190884,0.4156445556070866,547,NS
BRD:BRD-K79584249-001-01-3,0.03495817623975191,0.4145104356470909,547,NS
BRD:BRD-K48300629-001-14-5,0.034992186712370206,0.4149149660838776,545,NS
BRD:BRD-K84034737-001-01-1,0.03499384960085254,0.4491335884406981,470,NS
BRD:BRD-K92758126-001-18-8,0.03503705335234277,0.41089604068569185,553,NS
BRD:BRD-K97417064-001-02-4,0.035062086181789485,0.41141305262820693,551,NS
BRD:BRD-K00003450-001-01-9,0.03509159702805016,0.3003561873532973,873,NS
BRD:BRD-K78303961-001-02-3,0.03510804001934563,0.40909894573649286,555,NS
BRD:BRD-K00004612-001-01-9,0.03512638838057563,0.29987694882690985,873,NS
BRD:BRD-K94288301-001-01-7,0.0351276243128826,0.4088375095928726,555,NS
BRD:BRD-K38564664-001-01-1,0.03516247388490708,0.4169872768041415,535,NS
BRD:BRD-K24600306-003-02-9,0.03517724318136682,0.2983461450937516,876,NS
BRD:BRD-K68103045-001-02-9,0.03518051978795291,0.40983399612645155,551,NS
BRD:BRD-K20008181-001-01-3,0.03526201310399124,0.41046338578225827,547,NS
BRD:BRD-K60952143-001-01-0,0.03529101053499661,0.4452896562090713,470,NS
BRD:BRD-K46061689-001-01-9,0.03532433485461948,0.4096361747098147,547,NS
BRD:BRD-K56047318-001-06-3,0.03532858739760353,0.40957976577527433,547,NS
BRD:BRD-K91065602-003-05-5,0.03534886073388463,0.41277324823527833,539,NS
BRD:BRD-K00004705-001-01-9,0.03536603797041464,0.2952066317247232,878,NS
BRD:BRD-K76788410-001-01-6,0.035407368116164566,0.44427744780887035,469,NS
BRD:BRD-K38370968-050-01-3,0.035408285918701043,0.40852343704024874,547,NS
BRD:BRD-K18036262-001-02-8,0.03547273394082131,0.40767042349754345,547,NS
BRD:BRD-K45519571-001-01-8,0.03548996407187736,0.4074425504396707,547,NS
BRD:BRD-K76840893-003-02-5,0.03552247384445209,0.4048671903469932,552,NS
BRD:BRD-A64610707-001-04-4,0.035528880786683294,0.4056387148424154,550,NS
BRD:BRD-K04548931-003-16-5,0.03553096248730355,0.40347532271171793,555,NS
BRD:BRD-K00004295-001-01-9,0.03561939356015301,0.2917586296508854,878,NS
BRD:BRD-K96298462-001-08-9,0.035635633848480536,0.2915385352978322,878,NS
BRD:BRD-K00004594-001-01-9,0.03566047297942689,0.29120212183674204,878,NS
BRD:BRD-K00003362-066-01-9,0.03570876833467164,0.29054877068871166,878,NS
BRD:BRD-K02213468-001-02-3,0.035714925489457094,0.4403281447719973,469,NS
BRD:BRD-K41626799-001-01-1,0.035756689805189694,0.4393036161496924,470,NS
BRD:BRD-K44518413-066-04-9,0.0357743912921231,0.2952389492033646,858,NS
BRD:BRD-K00003426-001-01-9,0.03578563851925406,0.2908922259418712,873,NS
BRD:BRD-K76953762-001-08-5,0.035847200150271465,0.4040340966295539,544,NS
BRD:BRD-K00003321-001-01-9,0.03586294061200893,0.2898506636778309,873,NS
BRD:BRD-A84575140-001-02-4,0.03589648093100031,0.405567346353782,539,NS
BRD:BRD-A19795905-001-08-0,0.03593508801077623,0.40158195608150715,547,NS
BRD:BRD-K23848629-401-03-7,0.035970807518639084,0.4063522945668613,535,NS
BRD:BRD-A48430263-003-17-2,0.03601063655634817,0.4001600678987909,548,NS
BRD:BRD-K00003405-001-01-9,0.036034105988394446,0.2861731916363405,878,NS
BRD:BRD-A56892734-001-09-4,0.036056617051255326,0.40523288495569987,535,NS
BRD:BRD-A04506385-001-01-2,0.036109400539894254,0.4010378649962525,543,NS
BRD:BRD-K08864679-001-02-2,0.036121317331764734,0.3974186576552527,551,NS
BRD:BRD-K33864865-001-02-5,0.036271884995924035,0.39502246516856654,552,NS
BRD:BRD-K75527158-360-04-9,0.03631925408317153,0.4076243083183807,522,NS
BRD:BRD-A77291778-003-22-0,0.0363673349505586,0.3950732458200434,549,NS
BRD:BRD-K00003120-001-01-9,0.03638465509408423,0.2815085200698881,878,NS
BRD:BRD-K28352084-001-02-3,0.03640739438892993,0.39368872429110763,551,NS
BRD:BRD-A62731508-001-05-8,0.036408685609348436,0.39367193715014376,551,NS
BRD:BRD-K13949769-001-01-7,0.03642032807552377,0.3918010509533201,555,NS
BRD:BRD-K00003534-001-01-9,0.03642762825131412,0.28231818460415614,873,NS
BRD:BRD-K36804890-001-01-9,0.03645345868273783,0.430927143175927,469,NS
BRD:BRD-K00073093-001-02-9,0.03645860430974597,0.2860937899304314,858,NS
BRD:BRD-K73383190-001-03-1,0.03652288688191789,0.39218891803532424,551,NS
BRD:BRD-K64852730-001-01-7,0.03653872326466802,0.42984930908748664,469,NS
BRD:BRD-K67563174-001-17-6,0.03655238371117287,0.39703597582276406,539,NS
BRD:BRD-A20839672-003-01-5,0.036688684305415574,0.3896101518416928,552,NS
BRD:BRD-K64785675-001-04-0,0.03671935707361518,0.3879222237055488,555,NS
BRD:BRD-K40575944-001-01-5,0.03674275338295663,0.4272764986636952,469,NS
BRD:BRD-A10420615-001-04-4,0.036747543679848615,0.39101596992773524,547,NS
BRD:BRD-A64227845-004-09-3,0.036770458742772585,0.3872617056207802,555,NS
BRD:BRD-K05973499-300-01-0,0.0367823031208233,0.42677881504727533,469,NS
BRD:BRD-K00004655-001-01-9,0.036846563644080996,0.27544106632971815,878,NS
BRD:BRD-A28940325-001-24-0,0.03686141712264113,0.38824560886518605,550,NS
BRD:BRD-K81272440-236-13-5,0.03688841989426163,0.39270727333827804,539,NS
BRD:BRD-K54339150-001-01-8,0.036929288243232015,0.3939533787725168,535,NS
BRD:BRD-K75989555-001-02-9,0.036953863016306085,0.2740444701422919,878,NS
BRD:BRD-K00004640-001-01-9,0.036982992703775655,0.273666156642415,878,NS
BRD:BRD-K60446698-001-01-2,0.03701211595159358,0.3858741202910433,551,NS
BRD:BRD-K28492574-001-01-6,0.03707918767888782,0.3850132350061225,551,NS
BRD:BRD-K64137799-003-02-5,0.037111393917357086,0.3828724524298455,555,NS
BRD:BRD-K33067152-236-01-1,0.03711373629596583,0.42212463229502295,470,NS
BRD:BRD-M02899238-238-01-6,0.03713835522983307,0.421816647965626,470,NS
BRD:BRD-K98054437-001-09-9,0.03715192283881443,0.39110639887374793,535,NS
BRD:BRD-K43002771-034-01-6,0.03718966464585157,0.38885109479663654,539,NS
BRD:BRD-K72222507-003-16-8,0.03721556453675292,0.3824005373550316,553,NS
BRD:BRD-K45330754-001-21-7,0.037259226202831175,0.3853233138669246,545,NS
BRD:BRD-A80213327-305-08-3,0.03730182128325593,0.38259829202576834,550,NS
BRD:BRD-K00003202-001-01-9,0.037311011172695474,0.2708024625972322,873,NS
BRD:BRD-K39023557-001-01-7,0.03731598623545494,0.38285245105772503,549,NS
BRD:BRD-K54783522-001-01-8,0.03732401820683816,0.4199959900941051,469,NS
BRD:BRD-K38385169-001-04-5,0.037334266464128754,0.4193704717623219,470,NS
BRD:BRD-K12047401-001-01-5,0.037354012299238244,0.39438596158132555,522,NS
BRD:BRD-K00084836-001-01-9,0.037371293635191705,0.27419518219324,858,NS
BRD:BRD-K11256763-001-01-5,0.037373617055957216,0.3882838590312178,535,NS
BRD:BRD-K16343284-001-02-9,0.03739887528379615,0.26830385371182763,878,NS
BRD:BRD-K35772771-001-02-1,0.03741544789496521,0.41885745732740187,469,NS
BRD:BRD-K14116214-001-09-6,0.037438577362036686,0.3804203396023492,551,NS
BRD:BRD-A36456202-001-01-3,0.037557722333945665,0.38729076966954396,532,NS
BRD:BRD-K65503129-001-06-3,0.037592186700127816,0.3802117790223171,547,NS
BRD:BRD-A67097164-001-18-7,0.03762572424876797,0.38066315510970233,545,NS
BRD:BRD-K15868788-003-07-7,0.03765267545809052,0.37944512611915243,547,NS
BRD:BRD-K93869735-001-01-1,0.03765901859938109,0.3860108382350352,532,NS
BRD:BRD-K17894950-001-14-3,0.03767367561478138,0.37656578853311423,553,NS
BRD:BRD-K00003434-001-01-9,0.037677087734053295,0.26475712485524905,878,NS
BRD:BRD-K75089421-003-24-5,0.037711270111432015,0.3795803976709604,545,NS
BRD:BRD-K00003311-001-01-9,0.037752332039361174,0.26380345688341583,878,NS
BRD:BRD-A55464252-001-01-2,0.03775723261121652,0.3825373344869982,537,NS
BRD:BRD-K56515112-001-21-6,0.03778492430778885,0.37646153001128374,550,NS
BRD:BRD-K42805893-001-04-9,0.037828291372171065,0.3737426904839248,555,NS
BRD:BRD-K82928847-001-04-7,0.03782962773934627,0.38073568535394753,539,NS
BRD:BRD-K96809896-300-02-3,0.037835681445817684,0.37713143223944945,547,NS
BRD:BRD-K18163608-001-05-6,0.037858778577813626,0.3880233853553905,522,NS
BRD:BRD-A74328360-409-02-8,0.03786534329137537,0.2629213185736302,876,NS
BRD:BRD-K49793107-402-02-6,0.037918487996852865,0.3813994990769729,535,NS
BRD:BRD-K01080633-001-01-9,0.03801078777261693,0.4114883433470831,469,NS
BRD:BRD-A44090213-001-25-6,0.03802532581280583,0.38777285267501843,518,NS
BRD:BRD-K05677083-001-05-4,0.0380258247472235,0.38593158038881437,522,NS
BRD:BRD-K73073971-001-01-7,0.038063223075813384,0.3720823884638746,552,NS
